file,Study_Name,Site_Name,Observational,Latitude_decimal_degrees,Longitude_decimal_degrees,Altitude__m,Country,Sample_StartDate_Month,Sample_StartDate_Year,Sample_EndDate_Month,Sample_EndDate_Year,ExtractionMethod,Sampled_Area,Sampled_Area_Unit,Sample_Effort,PH,PH_Collection_Method,PH_mean,CEC,CEC_unit,CEC_mean,Base_Saturation_percent,BaseSaturation_mean,Organic_Carbon__percent,OC_mean,Soil_Organic_Matter__percent,SOM_mean,C.N_ratio,CN_mean,Sand__percent,Silt__percent,Clay__percent,sand_silt_clay_mean,USDA_SoilTexture,Soil_Moisture_percent,WRB_FAO_SoilType,LandUse,HabitatCover,Management_System,Tillage,Pesticide,Fertilizer,Selectively_harvested,Clear_cut,Fire,Grazing_all_year,Rotation,Monoculture,Planted,Habitat_as_described,SpeciesRichness,SpeciesRichnessUnit,Site_WetBiomass,Site_WetBiomassUnits,Site_Abundance,Site_AbundanceUnits
000_Akulova2017,Komi_Reg,Tr_Pechor_14,Experimental,61.8,56.8,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Herbaceous,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poaceae,3,Number of species,NA,NA,28.8,Individuals per m2
000_Akulova2017,Komi_Reg,Tr_Pechor_15,Experimental,61.8,56.8,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Mixed forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,1,Number of species,NA,NA,4.8,Individuals per m2
000_Akulova2017,Komi_Reg,Tr_Pechor_16,Experimental,61.8,56.8,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Picea sp.,1,Number of species,NA,NA,3.2,Individuals per m2
000_Akulova2017,Komi_Reg,Tr_Pechor_17,Experimental,61.8,56.8,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pinus sp., Lichenes",2,Number of species,NA,NA,3.2,Individuals per m2
000_Akulova2017,Komi_Reg,Tr_Pechor_18,Experimental,61.8,56.8,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus sp.,1,Number of species,NA,NA,1.6,Individuals per m2
000_Akulova2017,Komi_Reg,Tr_Pechor_19,Experimental,61.8,56.8,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Betula sp.,2,Number of species,NA,NA,9.6,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_1,Experimental,62.083,59.217,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picea sp., Polypodiophyta (Mountain)",1,Number of species,NA,NA,3.2,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_2,Experimental,62.083,59.217,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Picea sp.(Mountain),1,Number of species,NA,NA,1.6,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_3,Experimental,62.083,59.217,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picea sp., Abies sp., Aconitum sp.(Mountain)",1,Number of species,NA,NA,3.2,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_4,Experimental,62.083,59.217,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picea sp., Abies sp.(Mountain)",2,Number of species,NA,NA,4.8,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_5,Experimental,62.083,59.217,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Betula sp.(Mountain),3,Number of species,NA,NA,28.8,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_6,Experimental,62.083,59.217,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Mixed forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picea sp., Betula sp.(Mountain)",2,Number of species,NA,NA,6.4,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_7,Experimental,62.083,59.217,NA,Russia,NA,2003,NA,2003,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Mixed forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picea sp., Betula sp., EquisÃ©tum sp.(Mountain)",1,Number of species,NA,NA,4.8,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_8,Experimental,62.5595,56.9266,NA,Russia,NA,2009,NA,2009,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Herbaceous,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown, RIVER ISLAND",2,Number of species,NA,NA,2,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_9,Experimental,62.5595,56.9266,NA,Russia,NA,2009,NA,2009,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Herbaceous,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown, RIVER ISLAND",3,Number of species,NA,NA,3.2,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_10,Experimental,62.5595,56.9266,NA,Russia,NA,2009,NA,2009,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Mixed forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picea sp., Betula sp., RIVER ISLAND",4,Number of species,NA,NA,7.8,Individuals per m2
000_Akulova2017,Komi_Reg,Sev_Ural_11,Experimental,62.5595,56.9266,NA,Russia,NA,2009,NA,2009,Hand sorting,0.25,m2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Needleleaf evergreen forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picea sp., Abies sp., RIVER ISLAND",4,Number of species,NA,NA,2,Individuals per m2
000_Baker1998a,Mortlake_Baker,A3,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,23,Individuals per m2
000_Baker1998a,Mortlake_Baker,B3,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,13,Individuals per m2
000_Baker1998a,Mortlake_Baker,C3,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07692308,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,38,Individuals per m2
000_Baker1998a,Mortlake_Baker,D3,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Number of species,NA,NA,5,Individuals per m2
000_Baker1998a,Mortlake_Baker,A6,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.2,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.72727273,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Number of species,NA,NA,0,Individuals per m2
000_Baker1998a,Mortlake_Baker,B6,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.3,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Number of species,NA,NA,45,Individuals per m2
000_Baker1998a,Mortlake_Baker,C6,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,5,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.77777778,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Number of species,NA,NA,190,Individuals per m2
000_Baker1998a,Mortlake_Baker,D6,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.9,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35294118,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,22,Individuals per m2
000_Baker1998a,Mortlake_Baker,A7,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,5.1,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.61904762,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Number of species,NA,NA,92,Individuals per m2
000_Baker1998a,Mortlake_Baker,B7,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,5.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.84615385,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,42,Individuals per m2
000_Baker1998a,Mortlake_Baker,C7,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.4,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.08333333,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Number of species,NA,NA,92,Individuals per m2
000_Baker1998a,Mortlake_Baker,D7,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.53846154,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,122,Individuals per m2
000_Baker1998a,Mortlake_Baker,A8,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.9,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.38888889,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,60,Individuals per m2
000_Baker1998a,Mortlake_Baker,B8,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.3,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,23,Individuals per m2
000_Baker1998a,Mortlake_Baker,C8,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88888889,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,8,Individuals per m2
000_Baker1998a,Mortlake_Baker,D8,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,5,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83333333,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,173,Individuals per m2
000_Baker1998a,Mortlake_Baker,A11,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,83,Individuals per m2
000_Baker1998a,Mortlake_Baker,B11,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.5,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.21052632,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,72,Individuals per m2
000_Baker1998a,Mortlake_Baker,C11,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.8,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66666667,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,20,Individuals per m2
000_Baker1998a,Mortlake_Baker,A14,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.94117647,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,38,Individuals per m2
000_Baker1998a,Mortlake_Baker,B14,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.57142857,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,63,Individuals per m2
000_Baker1998a,Mortlake_Baker,C14,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35294118,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Number of species,NA,NA,18,Individuals per m2
000_Baker1998a,Mortlake_Baker,D14,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.4,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.57142857,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,17,Individuals per m2
000_Baker1998a,Mortlake_Baker,A15,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.4,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.10526316,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,228,Individuals per m2
000_Baker1998a,Mortlake_Baker,B15,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.58823529,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,62,Individuals per m2
000_Baker1998a,Mortlake_Baker,C15,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15384615,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Number of species,NA,NA,83,Individuals per m2
000_Baker1998a,Mortlake_Baker,D15,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.8,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22222222,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,310,Individuals per m2
000_Baker1998a,Mortlake_Baker,A18,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.5,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.66666667,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Number of species,NA,NA,3,Individuals per m2
000_Baker1998a,Mortlake_Baker,B18,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.875,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Number of species,NA,NA,22,Individuals per m2
000_Baker1998a,Mortlake_Baker,C18,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.3,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.33333333,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,167,Individuals per m2
000_Baker1998a,Mortlake_Baker,D18,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66666667,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,38,Individuals per m2
000_Baker1998a,Mortlake_Baker,A22,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.4,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.41666667,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Number of species,NA,NA,115,Individuals per m2
000_Baker1998a,Mortlake_Baker,B22,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.4,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,168,Individuals per m2
000_Baker1998a,Mortlake_Baker,C22,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.4,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,20,Individuals per m2
000_Baker1998a,Mortlake_Baker,D22,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.3,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.17391304,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,102,Individuals per m2
000_Baker1998a,Mortlake_Baker,A23,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,72,Individuals per m2
000_Baker1998a,Mortlake_Baker,B23,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,213,Individuals per m2
000_Baker1998a,Mortlake_Baker,C23,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.7,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.666666667,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,328,Individuals per m2
000_Baker1998a,Mortlake_Baker,D23,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.3,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.61538462,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,305,Individuals per m2
000_Baker1998a,Mortlake_Baker,A24,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.8,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.45454545,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,268,Individuals per m2
000_Baker1998a,Mortlake_Baker,B24,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.4,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.43478261,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Number of species,NA,NA,270,Individuals per m2
000_Baker1998a,Mortlake_Baker,C24,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.07142857,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,163,Individuals per m2
000_Baker1998a,Mortlake_Baker,D24,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.5,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,170,Individuals per m2
000_Baker1998a,Mortlake_Baker,A25,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15384615,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,97,Individuals per m2
000_Baker1998a,Mortlake_Baker,B25,Observation,-38,143,NA,Australia,7,1992,9,1992,Hand sorting,0.1,m2,6,4.6,CaCl2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33333333,no,NA,NA,NA,NA,NA,NA,NA,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Number of species,NA,NA,5,Individuals per m2
